1	173
1	235
1	266
1	416
1	580
1	586
1	589
1	611
1	622
1	756
1	792
1	823
1	834
1	847
1	958
2	288
2	317
2	441
2	471
2	651
2	721
2	727
2	794
2	808
2	812
2	874
2	921
2	934
2	956
2	991
3	112
3	150
3	241
3	452
3	462
3	496
3	661
3	701
3	717
3	800
3	828
3	876
3	929
3	968
3	1000
4	14
4	397
4	453
4	460
4	476
4	520
4	685
4	698
4	749
4	866
4	940
4	955
4	956
4	964
4	991
5	82
5	430
5	499
5	524
5	566
5	637
5	810
5	842
5	862
5	883
5	906
5	910
5	944
5	951
5	987
6	142
6	235
6	280
6	385
6	460
6	556
6	583
6	622
6	626
6	637
6	648
6	892
6	905
6	936
6	941
7	152
7	582
7	623
7	638
7	667
7	746
7	748
7	791
7	831
7	866
7	870
7	927
7	932
7	945
7	989
8	195
8	202
8	329
8	416
8	454
8	613
8	653
8	742
8	756
8	768
8	822
8	857
8	879
8	958
8	962
9	24
9	133
9	234
9	450
9	537
9	589
9	621
9	746
9	778
9	786
9	792
9	795
9	898
9	950
9	975
10	183
10	325
10	346
10	347
10	365
10	442
10	537
10	714
10	760
10	771
10	789
10	808
10	851
10	918
10	942
11	331
11	387
11	659
11	698
11	730
11	799
11	855
11	876
11	899
11	927
11	976
11	979
11	980
11	985
11	987
12	39
12	107
12	317
12	427
12	481
12	509
12	690
12	738
12	794
12	831
12	861
12	888
12	978
12	988
12	997
13	50
13	65
13	150
13	193
13	486
13	536
13	549
13	606
13	639
13	671
13	772
13	851
13	865
13	871
13	999
14	4
14	105
14	182
14	195
14	436
14	651
14	743
14	812
14	822
14	847
14	850
14	934
14	955
14	956
14	991
15	261
15	483
15	498
15	547
15	611
15	664
15	703
15	736
15	757
15	798
15	810
15	831
15	838
15	923
15	988
16	202
16	215
16	459
16	561
16	615
16	632
16	761
16	840
16	842
16	890
16	892
16	897
16	899
16	928
16	974
17	480
17	500
17	716
17	765
17	790
17	823
17	833
17	903
17	904
17	943
17	954
17	977
17	979
17	992
17	996
18	136
18	273
18	279
18	369
18	404
18	504
18	549
18	605
18	609
18	662
18	743
18	800
18	911
18	923
18	947
19	298
19	326
19	477
19	490
19	556
19	706
19	735
19	808
19	817
19	871
19	885
19	908
19	975
19	993
19	994
20	221
20	241
20	485
20	494
20	610
20	639
20	669
20	738
20	781
20	839
20	840
20	857
20	877
20	881
20	933
21	302
21	327
21	410
21	412
21	438
21	473
21	549
21	776
21	841
21	844
21	869
21	870
21	946
21	953
21	958
22	72
22	208
22	490
22	640
22	647
22	777
22	784
22	798
22	866
22	929
22	938
22	961
22	986
22	998
22	1000
23	40
23	124
23	330
23	403
23	494
23	524
23	525
23	656
23	675
23	753
23	766
23	780
23	884
23	906
23	951
24	9
24	152
24	240
24	457
24	566
24	643
24	651
24	724
24	751
24	830
24	871
24	882
24	891
24	945
24	975
25	191
25	270
25	452
25	474
25	502
25	607
25	623
25	667
25	689
25	822
25	825
25	927
25	932
25	965
25	968
26	42
26	138
26	305
26	366
26	386
26	448
26	474
26	700
26	741
26	857
26	914
26	915
26	924
26	958
26	993
27	36
27	231
27	340
27	463
27	550
27	688
27	750
27	797
27	830
27	839
27	854
27	914
27	915
27	924
27	962
28	103
28	305
28	365
28	386
28	538
28	575
28	605
28	610
28	680
28	694
28	820
28	935
28	937
28	971
28	990
29	50
29	407
29	542
29	661
29	667
29	676
29	694
29	841
29	853
29	894
29	941
29	950
29	963
29	976
29	995
30	260
30	285
30	314
30	449
30	512
30	618
30	751
30	782
30	835
30	857
30	870
30	916
30	973
30	989
30	994
31	156
31	194
31	293
31	413
31	548
31	557
31	572
31	591
31	670
31	827
31	828
31	861
31	897
31	972
31	987
32	86
32	373
32	432
32	442
32	535
32	553
32	598
32	639
32	768
32	771
32	794
32	803
32	853
32	860
32	939
33	51
33	73
33	391
33	452
33	522
33	539
33	564
33	589
33	613
33	737
33	833
33	835
33	893
33	927
33	975
34	93
34	327
34	408
34	431
34	550
34	601
34	623
34	662
34	681
34	699
34	755
34	873
34	932
34	957
34	965
35	36
35	193
35	285
35	461
35	468
35	503
35	539
35	685
35	745
35	812
35	862
35	869
35	872
35	926
35	946
36	27
36	35
36	197
36	558
36	599
36	654
36	709
36	713
36	727
36	734
36	854
36	926
36	931
36	960
36	996
37	48
37	69
37	119
37	219
37	312
37	548
37	655
37	658
37	715
37	720
37	753
37	800
37	845
37	952
37	979
38	357
38	385
38	446
38	526
38	560
38	586
38	603
38	646
38	699
38	729
38	817
38	825
38	878
38	912
38	925
39	12
39	149
39	515
39	536
39	602
39	606
39	632
39	635
39	726
39	746
39	772
39	794
39	865
39	900
39	943
40	23
40	95
40	410
40	487
40	528
40	542
40	696
40	740
40	755
40	766
40	884
40	944
40	968
40	982
40	998
41	232
41	285
41	332
41	433
41	434
41	601
41	607
41	626
41	681
41	701
41	820
41	843
41	932
41	948
41	965
42	26
42	262
42	448
42	470
42	663
42	668
42	690
42	776
42	858
42	914
42	915
42	917
42	924
42	959
42	993
43	152
43	196
43	218
43	282
43	389
43	605
43	667
43	748
43	774
43	791
43	840
43	866
43	901
43	909
43	927
44	50
44	283
44	314
44	424
44	562
44	661
44	676
44	685
44	743
44	825
44	853
44	911
44	950
44	963
44	995
45	128
45	140
45	235
45	420
45	570
45	583
45	622
45	648
45	705
45	715
45	747
45	838
45	878
45	892
45	973
46	126
46	130
46	193
46	261
46	328
46	351
46	560
46	583
46	685
46	698
46	725
46	765
46	871
46	899
46	987
47	123
47	208
47	325
47	397
47	438
47	624
47	714
47	771
47	784
47	851
47	897
47	918
47	942
47	959
47	992
48	37
48	188
48	219
48	464
48	555
48	694
48	715
48	845
48	855
48	887
48	893
48	901
48	933
48	952
48	971
49	63
49	114
49	275
49	399
49	448
49	527
49	551
49	599
49	682
49	684
49	688
49	728
49	939
49	960
49	981
50	13
50	29
50	44
50	101
50	125
50	424
50	508
50	610
50	625
50	699
50	853
50	950
50	954
50	963
50	995
51	33
51	91
51	164
51	333
51	433
51	479
51	594
51	645
51	659
51	680
51	870
51	893
51	896
51	948
51	967
52	166
52	218
52	503
52	561
52	570
52	647
52	650
52	674
52	807
52	884
52	906
52	913
52	956
52	981
52	999
53	68
53	86
53	133
53	220
53	294
53	507
53	724
53	726
53	756
53	779
53	792
53	807
53	843
53	855
53	879
54	175
54	185
54	289
54	305
54	386
54	500
54	523
54	567
54	574
54	692
54	708
54	872
54	909
54	947
54	965
55	151
55	295
55	334
55	443
55	461
55	512
55	592
55	827
55	837
55	872
55	880
55	881
55	897
55	907
55	909
56	269
56	328
56	598
56	649
56	698
56	730
56	765
56	793
56	868
56	923
56	931
56	944
56	975
56	976
56	985
57	116
57	233
57	402
57	484
57	517
57	572
57	587
57	629
57	646
57	649
57	695
57	749
57	969
57	984
57	989
58	165
58	180
58	258
58	321
58	501
58	560
58	577
58	585
58	698
58	765
58	876
58	899
58	953
58	965
58	985
59	94
59	127
59	354
59	459
59	503
59	522
59	613
59	782
59	821
59	830
59	835
59	840
59	853
59	865
59	987
60	128
60	160
60	208
60	319
60	335
60	370
60	508
60	532
60	810
60	811
60	832
60	836
60	888
60	923
60	947
61	180
61	511
61	615
61	654
61	655
61	686
61	688
61	726
61	732
61	852
61	863
61	894
61	926
61	928
61	974
62	169
62	400
62	460
62	477
62	649
62	695
62	715
62	732
62	768
62	808
62	819
62	888
62	892
62	984
62	989
63	49
63	188
63	413
63	557
63	618
63	634
63	670
63	717
63	841
63	903
63	919
63	943
63	966
63	967
63	972
64	297
64	324
64	419
64	508
64	527
64	593
64	694
64	799
64	817
64	845
64	898
64	925
64	952
64	981
64	999
65	13
65	284
65	373
65	439
65	529
65	613
65	704
65	721
65	781
65	813
65	830
65	834
65	865
65	970
65	983
66	216
66	251
66	299
66	302
66	303
66	320
66	380
66	499
66	561
66	565
66	632
66	789
66	842
66	901
66	1000
67	120
67	190
67	347
67	371
