1	48
1	809
1	1192
1	1292
1	1470
1	1517
1	1555
1	1920
1	2278
1	2302
1	2507
1	2531
1	2820
1	2843
1	2929
2	346
2	1305
2	1381
2	1641
2	1649
2	1667
2	1965
2	2360
2	2474
2	2487
2	2491
2	2682
2	2789
2	2818
2	2957
3	578
3	996
3	1133
3	1590
3	1646
3	1728
3	1870
3	1967
3	2240
3	2302
3	2409
3	2600
3	2792
3	2806
3	2819
4	171
4	435
4	1222
4	1312
4	2045
4	2118
4	2173
4	2237
4	2298
4	2399
4	2438
4	2456
4	2752
4	2773
4	2893
5	452
5	548
5	795
5	1268
5	1270
5	1489
5	1549
5	1923
5	2104
5	2161
5	2369
5	2458
5	2881
5	2937
5	2998
6	739
6	804
6	879
6	1084
6	1240
6	1448
6	1451
6	1474
6	1511
6	1863
6	2347
6	2371
6	2671
6	2803
6	2918
7	276
7	479
7	509
7	611
7	636
7	699
7	705
7	852
7	889
7	1793
7	2050
7	2076
7	2279
7	2389
7	2616
8	437
8	1450
8	1752
8	1890
8	1932
8	2055
8	2110
8	2127
8	2247
8	2502
8	2705
8	2794
8	2823
8	2923
8	2997
9	203
9	350
9	586
9	652
9	826
9	1273
9	1284
9	1418
9	1712
9	2012
9	2026
9	2047
9	2594
9	2791
9	2932
10	338
10	619
10	1326
10	1743
10	2182
10	2195
10	2269
10	2333
10	2401
10	2417
10	2513
10	2622
10	2651
10	2745
10	2870
11	567
11	593
11	648
11	1005
11	1083
11	1154
11	1204
11	1334
11	1674
11	1677
11	1973
11	2138
11	2303
11	2645
11	2670
12	621
12	1354
12	1441
12	1452
12	1578
12	1595
12	1634
12	1718
12	1919
12	2254
12	2411
12	2430
12	2580
12	2750
12	2942
13	733
13	1025
13	1201
13	1565
13	1722
13	1964
13	2251
13	2252
13	2414
13	2425
13	2440
13	2445
13	2666
13	2896
13	2958
14	178
14	620
14	1601
14	1800
14	2162
14	2258
14	2418
14	2419
14	2639
14	2741
14	2776
14	2845
14	2905
14	2922
14	2993
15	349
15	371
15	962
15	1307
15	2354
15	2378
15	2674
15	2722
15	2840
15	2865
15	2881
15	2893
15	2897
15	2922
15	2927
16	734
16	846
16	1201
16	1410
16	1626
16	1820
16	2454
16	2594
16	2637
16	2722
16	2770
16	2787
16	2798
16	2886
16	2948
17	96
17	517
17	1034
17	1240
17	1497
17	1629
17	1809
17	1851
17	1990
17	2204
17	2234
17	2432
17	2457
17	2756
17	2863
18	243
18	578
18	726
18	919
18	1413
18	1697
18	1741
18	2209
18	2548
18	2573
18	2732
18	2813
18	2816
18	2946
18	2988
19	559
19	635
19	661
19	759
19	821
19	852
19	1124
19	1166
19	1183
19	1708
19	1793
19	1940
19	2340
19	2389
19	2759
20	376
20	767
20	965
20	1450
20	1776
20	1782
20	1832
20	2013
20	2127
20	2205
20	2336
20	2370
20	2603
20	2863
20	2983
21	635
21	1200
21	1302
21	1475
21	1869
21	1976
21	2078
21	2319
21	2613
21	2698
21	2786
21	2807
21	2886
21	2933
21	2964
22	410
22	1045
22	1250
22	1566
22	2222
22	2270
22	2714
22	2775
22	2776
22	2833
22	2836
22	2907
22	2913
22	2942
22	2988
23	549
23	946
23	1316
23	1384
23	2202
23	2228
23	2283
23	2531
23	2641
23	2659
23	2670
23	2827
23	2843
23	2868
23	2929
24	131
24	163
24	184
24	1361
24	1645
24	1757
24	1969
24	2078
24	2409
24	2566
24	2645
24	2693
24	2774
24	2787
24	2841
25	854
25	891
25	1200
25	1464
25	1640
25	1763
25	1940
25	1949
25	1959
25	2080
25	2096
25	2178
25	2259
25	2284
25	2564
26	322
26	696
26	766
26	887
26	968
26	1099
26	1259
26	1534
26	1637
26	1670
26	1754
26	1915
26	1951
26	2275
26	2466
27	537
27	551
27	571
27	900
27	1274
27	1328
27	1692
27	1806
27	1963
27	2280
27	2508
27	2659
27	2884
27	2966
27	2983
28	267
28	737
28	1428
28	1665
28	1810
28	1873
28	2075
28	2151
28	2289
28	2507
28	2706
28	2823
28	2840
28	2856
28	2893
29	703
29	1225
29	1745
29	1904
29	1924
29	2115
