degree distribution (probability density function of the degree in logarithmic bins) 
15.4904	0.0818061
17.9162	0.0882331
20.4632	0.0389075
22.8305	0.0428454
25.9674	0.0296157
28.8718	0.0222608
32.2941	0.0215069
37.0649	0.0172727
41.9623	0.0105404
47.3704	0.00952114

degree distribution (degree-occurrences) 
15	0.08
16	0.077
17	0.074
18	0.059
19	0.058
20	0.051
21	0.044
22	0.048
23	0.042
24	0.028
25	0.032
26	0.031
27	0.029
28	0.031
29	0.026
30	0.021
31	0.025
32	0.023
33	0.024
34	0.013
35	0.016
36	0.011
37	0.017
38	0.018
39	0.015
40	0.012
41	0.013
42	0.007
43	0.007
44	0.014
45	0.007
46	0.015
47	0.007
48	0.007
49	0.012
50	0.006


--------------------------------------
community distribution (size-occurrences)
20	0.05
22	0.025
23	0.05
24	0.05
25	0.025
27	0.05
28	0.075
29	0.05
30	0.025
31	0.025
32	0.025
33	0.025
34	0.025
35	0.05
38	0.075
40	0.025
41	0.05
43	0.05
44	0.025
45	0.025
46	0.025
47	0.025
48	0.125
49	0.025


--------------------------------------
mixing parameter
0.315341	0.002
0.352576	0.014
0.358571	0.002
0.367374	0.032
0.374551	0.066
0.381966	0.081
0.390398	0.18
0.39952	0.242
0.407641	0.13
0.413152	0.106
0.421403	0.063
0.429766	0.026
0.437574	0.034
0.44507	0.015
0.454545	0.001
0.466667	0.003
0.472456	0.003

--------------------------------------
