degree distribution (probability density function of the degree in logarithmic bins) 
14.9875	0.042093
16.9139	0.0968238
19.4636	0.0448688
21.9779	0.0488434
25.0222	0.0284594
28.3774	0.0295124
32.2941	0.0208369
36.5968	0.013382
41.2687	0.0127327
47.2909	0.0092029

degree distribution (degree-occurrences) 
14	0.001
15	0.079
16	0.077
17	0.073
18	0.059
19	0.059
20	0.051
21	0.045
22	0.049
23	0.042
24	0.028
25	0.032
26	0.03
27	0.028
28	0.031
29	0.026
30	0.021
31	0.025
32	0.023
33	0.024
34	0.013
35	0.016
36	0.011
37	0.017
38	0.018
39	0.015
40	0.012
41	0.013
42	0.007
43	0.007
44	0.013
45	0.008
46	0.015
47	0.007
48	0.008
49	0.012
50	0.005


--------------------------------------
community distribution (size-occurrences)
20	0.0344828
21	0.0172414
22	0.0172414
23	0.0344828
24	0.0689655
25	0.0344828
26	0.0344828
27	0.0344828
28	0.0517241
29	0.0517241
30	0.0172414
31	0.0172414
32	0.0344828
33	0.0344828
34	0.0344828
35	0.0517241
37	0.0344828
38	0.0517241
39	0.0172414
40	0.0344828
41	0.0344828
43	0.0517241
44	0.0172414
45	0.0172414
46	0.0344828
47	0.0172414
48	0.0862069
49	0.0344828


--------------------------------------
mixing parameter
0.3125	0.002
0.333333	0.003
0.346327	0.002
0.353015	0.017
0.367191	0.035
0.374385	0.066
0.383085	0.098
0.391409	0.185
0.400906	0.261
0.410526	0.169
0.420078	0.083
0.428571	0.024
0.437152	0.039
0.444907	0.012
0.475973	0.002
0.5	0.002

--------------------------------------
