1	107
1	242
1	412
1	461
1	489
1	494
1	596
1	700
1	713
1	775
1	836
1	851
1	881
1	961
2	324
2	356
2	378
2	393
2	424
2	547
2	600
2	765
2	868
2	878
2	899
2	952
2	971
2	985
2	995
3	24
3	42
3	158
3	239
3	248
3	478
3	631
3	636
3	778
3	785
3	867
3	888
3	902
3	928
3	961
4	129
4	141
4	349
4	410
4	521
4	645
4	664
4	676
4	697
4	742
4	793
4	805
4	872
4	881
4	964
5	77
5	92
5	240
5	569
5	739
5	742
5	790
5	817
5	841
5	867
5	882
5	887
5	903
5	929
5	991
6	97
6	251
6	339
6	362
6	390
6	443
6	457
6	527
6	530
6	559
6	566
6	725
6	777
6	842
6	897
7	129
7	157
7	250
7	258
7	414
7	501
7	502
7	639
7	716
7	793
7	795
7	832
7	907
7	967
7	984
8	234
8	402
8	437
8	489
8	499
8	596
8	663
8	671
8	771
8	778
8	812
8	833
8	899
8	952
8	957
9	118
9	178
9	260
9	319
9	384
9	434
9	460
9	601
9	642
9	643
9	737
9	746
9	804
9	891
9	989
10	151
10	159
10	181
10	349
10	362
10	418
10	511
10	535
10	664
10	680
10	777
10	805
10	903
10	963
10	991
11	235
11	465
11	478
11	527
11	697
11	779
11	791
11	820
11	838
11	843
11	883
11	888
11	902
11	986
11	989
12	21
12	50
12	283
12	397
12	473
12	539
12	553
12	626
12	628
12	632
12	735
12	788
12	830
12	835
12	918
13	28
13	122
13	199
13	227
13	423
13	530
13	576
13	608
13	662
13	692
13	786
13	847
13	904
13	931
13	977
14	156
14	209
14	460
14	504
14	723
14	735
14	737
14	768
14	786
14	795
14	811
14	843
14	857
14	880
14	980
15	42
15	84
15	417
15	496
15	551
15	589
15	689
15	700
15	733
15	742
15	804
15	836
15	851
15	930
15	955
16	65
16	76
16	375
16	380
16	466
16	603
16	607
16	617
16	750
16	758
16	786
16	904
16	925
16	949
16	957
17	52
17	500
17	528
17	627
17	656
17	658
17	748
17	848
17	858
17	871
17	885
17	894
17	975
17	984
17	987
18	208
18	232
18	432
18	465
18	539
18	562
18	619
18	626
18	643
18	648
18	671
18	719
18	794
18	870
18	916
19	99
19	111
19	131
19	194
19	229
19	301
19	329
19	361
19	388
19	458
19	575
19	710
19	740
19	743
19	973
20	123
20	399
20	541
20	573
20	581
20	589
20	617
20	634
20	698
20	749
20	755
20	786
20	927
20	939
20	963
21	12
21	50
21	154
21	196
21	280
21	318
21	397
21	468
21	603
21	615
21	628
21	788
21	836
21	941
21	943
22	40
22	237
22	357
22	430
22	436
22	550
22	554
22	577
22	605
22	764
22	794
22	825
22	858
22	923
22	969
23	54
23	73
23	168
23	196
23	272
23	425
23	445
23	489
23	670
23	753
23	769
23	810
23	927
23	975
23	976
24	3
24	135
24	290
24	570
24	573
24	733
24	785
24	791
24	817
24	838
24	871
24	890
24	923
24	960
24	996
25	58
25	173
25	225
25	280
25	299
25	320
25	356
25	416
25	438
25	604
25	720
25	752
25	962
25	983
25	998
26	31
26	73
26	281
26	334
26	561
26	625
26	682
26	755
26	804
26	867
26	885
26	921
26	952
26	966
26	975
27	77
27	170
27	181
27	222
27	322
27	345
27	353
27	408
27	426
27	449
27	569
27	694
27	854
27	860
27	903
28	13
28	317
28	344
28	437
28	509
28	536
28	576
28	590
28	602
28	692
28	704
28	748
28	770
28	819
28	983
29	105
29	139
29	225
29	346
29	405
29	570
29	601
29	604
29	679
29	788
29	802
29	819
29	970
29	972
29	986
30	65
30	113
30	423
30	482
30	523
30	529
30	580
30	674
30	755
30	811
30	842
30	888
30	902
30	925
30	972
31	26
31	71
31	174
31	411
31	414
31	422
31	645
31	685
31	709
31	797
31	877
31	887
31	974
31	986
31	990
32	83
32	235
32	415
32	479
32	538
32	654
32	722
32	750
32	761
32	826
32	926
32	936
32	976
32	982
32	999
33	515
33	548
33	577
33	631
33	657
33	697
33	757
33	771
33	792
33	803
33	912
33	920
33	921
33	982
33	986
34	48
34	100
34	102
34	170
34	323
34	413
34	609
34	688
34	695
34	704
34	755
34	844
34	947
34	974
34	996
35	64
35	79
35	496
35	511
35	550
35	709
35	714
35	747
35	775
35	779
35	853
35	945
35	984
35	986
35	1000
36	102
36	187
36	206
36	366
36	449
36	582
36	593
36	609
36	704
36	714
36	747
36	889
36	916
36	944
36	986
37	208
37	240
37	401
37	496
37	589
37	590
37	666
37	675
37	739
37	767
37	810
37	882
37	884
37	890
37	965
38	135
38	145
38	249
38	334
38	381
38	528
38	748
38	772
38	785
38	791
38	800
38	812
38	855
38	862
38	967
39	67
39	143
39	190
39	240
39	265
39	319
39	327
39	474
39	593
39	676
39	714
39	749
39	800
39	889
39	914
40	22
40	48
40	250
40	496
40	503
40	554
40	571
40	679
40	681
40	726
40	793
40	840
40	842
40	854
40	872
41	318
41	362
41	514
41	541
41	603
41	617
41	652
41	786
41	917
41	931
41	939
41	947
41	978
41	980
41	995
42	3
42	15
42	155
42	157
42	310
42	453
42	488
42	511
42	754
42	780
42	830
42	843
42	891
42	955
42	988
43	420
43	505
43	597
43	633
43	781
43	814
43	838
43	864
43	906
43	926
43	935
43	953
43	984
43	994
43	998
44	66
44	116
44	271
44	347
44	368
44	415
44	463
44	517
44	618
44	705
44	732
44	835
44	898
44	914
44	960
45	290
45	342
45	358
45	539
45	562
45	684
45	687
45	692
45	783
45	794
45	846
45	915
45	916
45	920
45	982
46	192
46	428
46	445
46	479
46	532
46	543
46	605
46	717
46	730
46	794
46	834
46	898
46	980
46	994
46	998
47	227
47	380
47	393
47	445
47	591
47	627
47	661
47	837
47	843
47	873
47	883
47	887
47	970
47	994
47	998
48	34
48	40
48	86
48	100
48	102
48	356
48	574
48	609
48	639
48	695
48	704
48	755
48	844
48	879
48	917
49	118
49	194
49	208
49	220
49	223
49	285
49	377
49	458
49	575
49	686
49	775
49	822
49	916
49	920
49	996
50	12
50	21
50	207
50	303
50	319
50	397
50	473
50	485
50	529
50	565
50	651
50	755
50	788
50	921
50	948
51	132
51	221
51	237
51	294
51	434
51	435
51	443
51	577
51	627
51	641
51	696
51	727
51	848
51	958
51	978
52	17
52	108
52	192
52	282
52	345
52	384
52	461
52	532
52	555
52	671
52	678
52	730
52	944
52	973
52	991
53	59
53	216
53	230
53	418
53	438
53	449
