1	56
1	67
1	300
1	309
1	472
1	481
1	531
1	579
1	787
1	804
1	900
1	904
1	918
1	942
1	991
2	246
2	249
2	338
2	402
2	408
2	409
2	547
2	574
2	595
2	759
2	777
2	896
2	898
2	937
2	984
3	135
3	188
3	373
3	387
3	416
3	523
3	583
3	778
3	788
3	830
3	854
3	857
3	873
3	888
3	891
4	284
4	307
4	415
4	535
4	567
4	743
4	748
4	753
4	756
4	773
4	803
4	923
4	954
4	977
4	989
5	15
5	41
5	192
5	259
5	386
5	413
5	414
5	708
5	743
5	748
5	766
5	831
5	833
5	902
5	977
6	263
6	335
6	336
6	400
6	419
6	596
6	663
6	709
6	742
6	753
6	786
6	795
6	828
6	973
6	988
7	383
7	427
7	487
7	648
7	665
7	693
7	731
7	775
7	881
7	931
7	957
7	963
7	968
7	969
7	989
8	50
8	152
8	160
8	184
8	279
8	377
8	428
8	559
8	639
8	723
8	762
8	819
8	839
8	960
8	967
9	13
9	127
9	222
9	493
9	521
9	562
9	778
9	862
9	874
9	917
9	926
9	934
9	950
9	955
9	988
10	198
10	258
10	404
10	507
10	669
10	718
10	722
10	738
10	760
10	787
10	850
10	903
10	906
10	926
10	935
11	79
11	288
11	327
11	439
11	447
11	510
11	724
11	817
11	823
11	856
11	858
11	880
11	939
11	958
11	992
12	67
12	77
12	238
12	380
12	484
12	561
12	758
12	775
12	799
12	853
12	865
12	867
12	903
12	924
12	930
13	9
13	28
13	267
13	352
13	420
13	634
13	655
13	703
13	778
13	844
13	881
13	902
13	940
13	958
13	985
14	168
14	281
14	325
14	460
14	489
14	543
14	577
14	615
14	657
14	680
14	708
14	758
14	785
14	806
14	838
15	5
15	119
15	360
15	378
15	454
15	585
15	690
15	697
15	734
15	829
15	839
15	893
15	940
15	985
15	999
16	33
16	39
16	194
16	311
16	491
16	519
16	582
16	630
16	755
16	767
16	784
16	848
16	955
16	985
16	997
17	81
17	122
17	129
17	219
17	262
17	264
17	346
17	376
17	441
17	511
17	551
17	848
17	933
17	955
17	997
18	102
18	314
18	331
18	356
18	369
18	399
18	539
18	545
18	552
18	661
18	720
18	732
18	756
18	826
18	835
19	325
19	336
19	349
19	389
19	427
19	501
19	539
19	545
19	642
19	644
19	740
19	762
19	832
19	936
19	989
20	22
20	83
20	95
20	119
20	304
20	419
20	425
20	453
20	504
20	556
20	696
20	721
20	726
20	808
20	841
21	67
21	100
21	188
21	233
21	433
21	552
21	557
21	642
21	662
21	696
21	851
21	888
21	942
21	945
21	964
22	20
22	71
22	434
22	627
22	777
22	797
22	799
22	814
22	860
22	868
22	937
22	941
22	952
22	976
22	984
23	66
23	227
23	353
23	401
23	422
23	452
23	503
23	513
23	597
23	611
23	739
23	822
23	833
23	914
23	940
24	42
24	145
24	219
24	598
24	606
24	608
24	678
24	750
24	779
24	827
24	842
24	907
24	924
24	966
24	999
25	79
25	225
25	321
25	539
25	643
25	699
25	701
25	705
25	717
25	736
25	818
25	854
25	888
25	896
25	997
26	132
26	294
26	382
26	462
26	548
26	673
26	724
26	786
26	817
26	818
26	854
26	911
26	915
26	954
26	961
27	113
27	148
27	257
27	339
27	371
27	392
27	412
27	638
27	767
27	775
27	920
27	941
27	963
27	969
27	972
28	13
28	80
28	138
28	169
28	413
28	550
28	653
28	774
28	854
28	857
28	885
28	927
28	961
28	971
28	980
29	88
29	257
29	367
29	396
29	451
29	522
29	702
29	783
29	800
29	817
29	840
29	884
29	934
29	981
29	983
30	329
30	378
30	395
30	449
30	509
30	556
30	713
30	769
30	787
30	788
30	793
30	804
30	838
30	853
30	985
31	134
31	154
31	175
31	205
31	243
31	278
31	425
31	506
31	571
31	721
31	774
31	778
31	842
31	941
31	999
32	120
32	295
32	301
32	375
32	463
32	570
32	854
32	862
32	891
32	925
32	941
32	947
32	965
32	990
32	999
33	16
33	54
33	208
33	401
33	460
33	500
33	544
33	601
33	626
33	651
33	786
33	803
33	915
33	922
33	997
34	123
34	377
34	530
34	576
34	598
34	735
34	813
34	823
34	854
34	890
34	913
34	924
34	929
34	992
34	994
35	165
35	261
35	543
35	677
35	744
35	759
35	805
35	806
35	852
35	891
35	902
35	944
35	963
35	995
35	996
36	148
36	185
36	322
36	559
36	578
36	595
36	677
36	741
36	794
36	816
36	853
36	876
36	933
36	949
36	985
37	132
37	179
37	316
37	537
37	636
37	664
37	672
37	702
37	783
37	785
37	800
37	836
37	921
37	950
37	960
38	70
38	150
38	187
38	383
38	421
38	620
38	637
38	697
38	731
38	802
38	931
38	934
38	968
38	969
38	971
39	16
39	179
39	285
39	288
39	306
39	530
39	747
39	773
39	823
39	878
39	899
39	920
39	947
39	950
39	991
40	44
40	57
40	189
40	271
40	380
40	531
40	603
40	632
40	659
40	693
40	738
40	768
40	867
40	879
40	953
41	5
41	76
41	253
41	267
41	420
41	451
41	507
41	513
41	664
41	748
41	831
41	941
41	944
41	967
41	977
42	24
42	113
42	194
42	329
42	539
42	542
42	615
42	618
42	656
42	671
42	806
42	809
42	879
42	933
42	937
43	166
43	414
43	419
43	431
43	448
43	804
43	809
43	824
43	844
43	875
43	881
43	883
43	960
43	972
43	998
44	40
44	125
44	364
44	482
44	550
44	573
44	658
44	738
44	799
44	815
44	829
44	850
44	859
44	869
44	885
45	46
45	307
45	316
45	328
45	342
45	522
45	602
45	608
45	694
45	732
45	750
45	764
45	817
45	938
45	951
46	45
46	251
46	323
46	358
46	386
46	485
46	634
46	643
46	663
46	777
46	782
46	798
46	812
46	952
46	992
47	106
47	119
47	189
47	236
47	371
47	442
47	514
47	600
47	666
47	796
47	805
47	895
47	913
47	948
47	976
48	58
48	92
48	126
48	343
48	484
48	573
48	799
48	859
48	867
48	869
48	878
48	881
48	918
48	923
48	951
49	51
49	257
49	264
49	409
49	492
49	528
49	565
49	651
49	661
49	668
49	876
49	904
49	942
49	953
49	991
50	8
50	82
50	158
50	253
50	428
50	463
50	511
50	532
50	613
50	762
50	792
50	852
50	875
50	950
50	960
51	49
51	75
51	122
51	177
51	477
51	517
51	525
