degree distribution (probability density function of the degree in logarithmic bins) 
15.4936	0.081285
17.9227	0.0896189
20.4476	0.0430031
22.8257	0.0395775
25.9485	0.0312253
28.9506	0.023117
32.3733	0.0189767
36.987	0.0172727
41.9216	0.0101427
47.3273	0.00969745

degree distribution (degree-occurrences) 
15	0.079
16	0.077
17	0.073
18	0.063
19	0.058
20	0.058
21	0.047
22	0.044
23	0.04
24	0.025
25	0.034
26	0.034
27	0.029
28	0.028
29	0.029
30	0.024
31	0.019
32	0.021
33	0.023
34	0.012
35	0.016
36	0.013
37	0.018
38	0.016
39	0.014
40	0.012
41	0.012
42	0.007
43	0.008
44	0.012
45	0.008
46	0.015
47	0.007
48	0.007
49	0.012
50	0.006


--------------------------------------
community distribution (size-occurrences)
20	0.0425532
21	0.0212766
22	0.0212766
23	0.0425532
24	0.0851064
25	0.0425532
27	0.0638298
28	0.0638298
29	0.0425532
30	0.0212766
31	0.0212766
32	0.0212766
33	0.0212766
34	0.0212766
35	0.0638298
38	0.0425532
39	0.0212766
40	0.0212766
41	0.0425532
43	0.0638298
44	0.0212766
45	0.0212766
46	0.0212766
47	0.0212766
48	0.106383
49	0.0212766


--------------------------------------
mixing parameter
0.333333	0.001
0.354085	0.014
0.367032	0.031
0.375429	0.078
0.383818	0.087
0.391378	0.172
0.400819	0.254
0.410574	0.168
0.420558	0.08
0.430638	0.04
0.439303	0.049
0.449594	0.013
0.457241	0.004
0.468519	0.003
0.476625	0.003
0.5	0.002
0.518519	0.001

--------------------------------------
